Train signal size,Train background size,Validation signal size,Validation background size,Test signal size,Test background size,Training method,Model structure,Model Name,Loss,ACC,AUC,Loss-true,ACC-true,AUC-true,Sample Type,Training epochs,time
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_01,0.6792040467262268,0.5969985358711567,0.5550524843947289,0.6834936738014221,0.5739,0.60622303,"quark jet: = 2, L: 900 fb^-1, w/o photon",15,2025-08-13 04:06:25.813936
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_09,0.6875327229499817,0.5948023426061494,0.5075305992246271,0.7119665145874023,0.50465,0.5015733849999999,"quark jet: = 2, L: 900 fb^-1, w/o photon",12,2025-08-13 04:08:50.255872
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_02,0.6860825419425964,0.5940702781844802,0.5159103741708311,0.7154201865196228,0.50635,0.502570195,"quark jet: = 2, L: 900 fb^-1, w/o photon",12,2025-08-13 04:09:56.770512
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_10,0.672055721282959,0.6010248901903368,0.5447912405968238,0.7023698091506958,0.56075,0.58109066,"quark jet: = 2, L: 900 fb^-1, w/o photon",14,2025-08-13 04:12:59.084558
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_03,0.6747180223464966,0.6035871156661786,0.5821799807935124,0.6720231175422668,0.6222,0.66314397,"quark jet: = 2, L: 900 fb^-1, w/o photon",30,2025-08-13 04:17:42.851309
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_06,0.6811825037002563,0.594619326500732,0.5430065405425832,0.6928353309631348,0.53565,0.542902765,"quark jet: = 2, L: 1800 fb^-1, w/o photon",18,2025-08-13 04:21:14.819186
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_04,0.664411723613739,0.6039531478770132,0.6013264480446728,0.6650132536888123,0.64185,0.69104244,"quark jet: = 2, L: 900 fb^-1, w/o photon",35,2025-08-13 04:26:06.270215
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_wo_a_05,0.6802604794502258,0.5999267935578331,0.5188185787199231,0.7310841679573059,0.53935,0.543351315,"quark jet: = 2, L: 900 fb^-1, w/o photon",13,2025-08-13 04:29:55.497623
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_07,0.6735674738883972,0.6034040995607614,0.5543325189841902,0.6853435039520264,0.5829,0.6077509400000001,"quark jet: = 2, L: 1800 fb^-1, w/o photon",22,2025-08-13 04:30:58.685399
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_08,0.6814943552017212,0.5942532942898975,0.5287953514298163,0.6897181868553162,0.5512,0.572361885,"quark jet: = 2, L: 1800 fb^-1, w/o photon",22,2025-08-13 04:40:37.958516
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_09,0.6817150712013245,0.594619326500732,0.5139861825549964,0.7327625751495361,0.52005,0.52251103,"quark jet: = 2, L: 1800 fb^-1, w/o photon",13,2025-08-13 04:46:36.912979
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_01,0.6471894979476929,0.6218887262079063,0.6382521151588981,0.6344494819641113,0.67825,0.7403188,"quark jet: = 2, L: 1800 fb^-1, w/o photon",48,2025-08-13 04:50:07.391687
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_10,0.6823141574859619,0.6156661786237189,0.6177016319956963,0.6526206135749817,0.6426,0.695498255,"quark jet: = 2, L: 1800 fb^-1, w/o photon",27,2025-08-13 04:58:38.255665
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_02,0.6448031663894653,0.6297584187408491,0.643496317089328,0.6422882080078125,0.67025,0.7317599399999999,"quark jet: = 2, L: 1800 fb^-1, w/o photon",34,2025-08-13 05:04:16.545413
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_03,0.6753063797950745,0.595900439238653,0.5437777732700824,0.7099927067756653,0.56495,0.595518005,"quark jet: = 2, L: 1800 fb^-1, w/o photon",12,2025-08-13 05:09:46.488605
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_04,0.649843692779541,0.6224377745241582,0.6436991633840764,0.6227421164512634,0.6899,0.753471695,"quark jet: = 2, L: 1800 fb^-1, w/o photon",33,2025-08-13 05:23:30.518961
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_06,0.6403233408927917,0.6311916529379462,0.6528020441381579,0.6364384889602661,0.69985,0.767969875,"quark jet: = 2, L: 3000 fb^-1, w/o photon",43,2025-08-13 05:26:06.494713
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_wo_a_05,0.6724063754081726,0.5955344070278185,0.5509828458723836,0.7111501097679138,0.57795,0.6017851000000001,"quark jet: = 2, L: 1800 fb^-1, w/o photon",15,2025-08-13 05:30:22.728392
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_07,0.6375309228897095,0.6360241625480505,0.6638930967258125,0.5971010327339172,0.7208,0.7913852,"quark jet: = 2, L: 3000 fb^-1, w/o photon",47,2025-08-13 05:56:18.211278
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_01,0.647080659866333,0.6226249313563976,0.6357536751277711,0.6452043652534485,0.68115,0.74192176,"quark jet: = 2, L: 3000 fb^-1, w/o photon",40,2025-08-13 05:56:19.678971
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_02,0.6486154794692993,0.6166941241076331,0.6337025672708541,0.6427391171455383,0.6805,0.744073605,"quark jet: = 2, L: 3000 fb^-1, w/o photon",34,2025-08-13 06:18:06.678395
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_08,0.6470216512680054,0.6233937397034597,0.6421640720173541,0.633359432220459,0.68235,0.7469860950000001,"quark jet: = 2, L: 3000 fb^-1, w/o photon",35,2025-08-13 06:18:41.567663
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_03,0.6727294325828552,0.5975837451949478,0.5585346890873827,0.693804144859314,0.56355,0.5840002899999999,"quark jet: = 2, L: 3000 fb^-1, w/o photon",12,2025-08-13 06:26:10.870733
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_09,0.6836575269699097,0.5942888522789675,0.4702394854610978,0.7251299619674683,0.5018,0.45449287,"quark jet: = 2, L: 3000 fb^-1, w/o photon",13,2025-08-13 06:27:29.602991
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_04,0.643059253692627,0.628006589785832,0.6490197190946135,0.6356630921363831,0.697,0.75954769,"quark jet: = 2, L: 3000 fb^-1, w/o photon",44,2025-08-13 06:54:37.022288
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_10,0.6394123435020447,0.6365733113673806,0.6670316877638904,0.6107269525527954,0.6973,0.7630655650000001,"quark jet: = 2, L: 3000 fb^-1, w/o photon",54,2025-08-13 07:01:39.540608
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_wo_a_05,0.6735523343086243,0.5942888522789675,0.5397314119179151,0.6940966248512268,0.5744,0.597644645,"quark jet: = 2, L: 3000 fb^-1, w/o photon",13,2025-08-13 07:03:27.612159
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_06,0.6782191395759583,0.5953947368421053,0.4897849462365591,0.7206289768218994,0.5059,0.45465482,"quark jet: = 2, L: 100 fb^-1, w/ photon",25,2025-08-13 11:24:41.668684
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_01,0.674394965171814,0.5921052631578947,0.5553763440860215,0.7050241827964783,0.54505,0.55954367,"quark jet: = 2, L: 100 fb^-1, w/ photon",48,2025-08-13 11:25:30.253991
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_07,0.7013366222381592,0.5888157894736842,0.4803763440860215,0.6968194842338562,0.5,0.466393295,"quark jet: = 2, L: 100 fb^-1, w/ photon",54,2025-08-13 11:27:43.790462
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_02,0.671403706073761,0.6118421052631579,0.5711917562724015,0.7108026146888733,0.60525,0.647375595,"quark jet: = 2, L: 100 fb^-1, w/ photon",41,2025-08-13 11:28:38.984194
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_08,0.672328531742096,0.6118421052631579,0.5562275985663083,0.7205860018730164,0.5042,0.4652324,"quark jet: = 2, L: 100 fb^-1, w/ photon",24,2025-08-13 11:29:49.099652
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_03,9.133193016052246,0.6052631578947368,0.540994623655914,7.712473392486572,0.54875,0.55821407,"quark jet: = 2, L: 100 fb^-1, w/ photon",22,2025-08-13 11:30:25.968992
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_09,0.6770864129066467,0.5953947368421053,0.4956989247311827,0.7092065811157227,0.50115,0.45550846,"quark jet: = 2, L: 100 fb^-1, w/ photon",38,2025-08-13 11:32:00.284794
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_04,0.672264575958252,0.5986842105263158,0.575268817204301,0.7216501235961914,0.553,0.5560427050000001,"quark jet: = 2, L: 100 fb^-1, w/ photon",39,2025-08-13 11:33:15.867185
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_05,0.6755741834640503,0.5953947368421053,0.5255376344086021,0.7039297223091125,0.5588,0.5670125899999999,"quark jet: = 2, L: 100 fb^-1, w/ photon",33,2025-08-13 11:35:43.883518
720,491,180,124,10000,10000,CWoLa,ParT_Light,ParT_L100_w_a_10,0.6559390425682068,0.6381578947368421,0.6024641577060933,0.6834909915924072,0.6206,0.6652534649999999,"quark jet: = 2, L: 100 fb^-1, w/ photon",67,2025-08-13 11:35:53.871618
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_01,0.6467527151107788,0.6381578947368421,0.640824773112596,0.6477633118629456,0.6667,0.72806235,"quark jet: = 2, L: 300 fb^-1, w/ photon",98,2025-08-13 11:44:21.473101
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_06,0.646192193031311,0.6228070175438597,0.6352099331804129,0.6445132493972778,0.66615,0.7219661599999999,"quark jet: = 2, L: 300 fb^-1, w/ photon",115,2025-08-13 11:44:45.793598
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_07,0.676483154296875,0.6107456140350878,0.5555599880323128,0.694541335105896,0.5567,0.5647000449999999,"quark jet: = 2, L: 300 fb^-1, w/ photon",26,2025-08-13 11:47:51.485567
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_02,0.6772264242172241,0.5953947368421053,0.5028323526478509,0.7160235047340393,0.5052,0.4986455199999999,"quark jet: = 2, L: 300 fb^-1, w/ photon",30,2025-08-13 11:47:56.033429
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_03,6.186642169952393,0.5953947368421053,0.4945596888401316,7.624618530273437,0.5,0.436543475,"quark jet: = 2, L: 300 fb^-1, w/ photon",22,2025-08-13 11:50:31.798814
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_04,9.167019844055176,0.5932017543859649,0.4607459858382368,7.712473392486572,0.50135,0.456591855,"quark jet: = 2, L: 300 fb^-1, w/ photon",22,2025-08-13 11:53:08.996014
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_05,0.6708323955535889,0.6041666666666666,0.563663109604069,0.6838993430137634,0.6131,0.6521507499999999,"quark jet: = 2, L: 300 fb^-1, w/ photon",53,2025-08-13 11:58:17.314270
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_08,0.6470695734024048,0.618421052631579,0.624199660915528,0.656045138835907,0.6512,0.710923985,"quark jet: = 2, L: 300 fb^-1, w/ photon",128,2025-08-13 11:58:21.791025
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_09,9.167019844055176,0.5942982456140351,0.5051461055151092,7.712473392486572,0.50665,0.506152105,"quark jet: = 2, L: 300 fb^-1, w/ photon",22,2025-08-13 12:00:48.048251
100000,100000,25000,25000,25000,25000,supervised,ParT_Light,ParT_w_a_07,0.4728134274482727,0.78044,0.8572854432000001,0.4701084494590759,0.78264,0.859295352,"pure, w/ photon",48,2025-08-13 12:01:40.220097
2162,1475,542,370,10000,10000,CWoLa,ParT_Light,ParT_L300_w_a_10,9.167019844055176,0.5986842105263158,0.5027725142116286,7.712473392486572,0.55735,0.56461765,"quark jet: = 2, L: 300 fb^-1, w/ photon",22,2025-08-13 12:03:14.369038
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_01,0.6458196640014648,0.6292093704245973,0.6461249133040493,0.6369789242744446,0.678,0.741675955,"quark jet: = 2, L: 900 fb^-1, w/ photon",76,2025-08-13 12:13:55.828433
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_02,0.6716859340667725,0.5955344070278185,0.5507263008838541,0.6982374787330627,0.5958,0.62603972,"quark jet: = 2, L: 900 fb^-1, w/ photon",24,2025-08-13 12:19:29.992405
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_06,0.6414710879325867,0.62298682284041,0.6441275719798687,0.6336027979850769,0.70435,0.7704620099999999,"quark jet: = 2, L: 900 fb^-1, w/ photon",123,2025-08-13 12:26:00.439256
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_07,0.6403812766075134,0.6277452415812591,0.6546472363998506,0.6178025603294373,0.701,0.76689509,"quark jet: = 2, L: 900 fb^-1, w/ photon",108,2025-08-13 12:45:51.961841
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_03,0.6408759355545044,0.6295754026354319,0.6584374055236435,0.6320430040359497,0.689,0.7521344449999999,"quark jet: = 2, L: 900 fb^-1, w/ photon",136,2025-08-13 12:47:12.500262
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_04,6.184537410736084,0.5951683748169839,0.4693590946275186,7.624618530273437,0.5027,0.4468592799999999,"quark jet: = 2, L: 900 fb^-1, w/ photon",22,2025-08-13 12:52:18.456851
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_08,0.6525422930717468,0.6207906295754027,0.6241969509701055,0.6448293924331665,0.67505,0.73797437,"quark jet: = 2, L: 900 fb^-1, w/ photon",99,2025-08-13 13:03:35.008051
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_05,0.6482946872711182,0.6211566617862372,0.634778858636695,0.6489653587341309,0.67365,0.7363030400000001,"quark jet: = 2, L: 900 fb^-1, w/ photon",96,2025-08-13 13:12:37.456185
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_01,0.6760477423667908,0.5942532942898975,0.4944055408715833,0.7050906419754028,0.5242,0.52221698,"quark jet: = 2, L: 1800 fb^-1, w/ photon",25,2025-08-13 13:22:46.317523
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_09,0.6469311714172363,0.62701317715959,0.6383528436271808,0.6579529047012329,0.6747,0.73535425,"quark jet: = 2, L: 900 fb^-1, w/ photon",149,2025-08-13 13:30:11.341085
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_02,9.169149398803713,0.5990117130307467,0.5267279169852928,7.712473392486572,0.5307,0.5412133050000001,"quark jet: = 2, L: 1800 fb^-1, w/ photon",22,2025-08-13 13:31:34.224211
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_03,0.6860669851303101,0.5944363103953147,0.5298227123383898,0.6928384304046631,0.5698,0.58412714,"quark jet: = 2, L: 1800 fb^-1, w/ photon",24,2025-08-13 13:41:21.117657
6492,4429,1624,1108,10000,10000,CWoLa,ParT_Light,ParT_L900_w_a_10,0.6462083458900452,0.6273792093704246,0.6445010314595152,0.636276364326477,0.6768,0.736373065,"quark jet: = 2, L: 900 fb^-1, w/ photon",74,2025-08-13 13:44:19.831164
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_01,6.220083713531494,0.5926535087719298,0.4788057546794105,7.624618530273437,0.50115,0.4357530199999999,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",22,2025-08-13 13:49:34.878966
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_02,0.6805562376976013,0.5932017543859649,0.521044902429311,0.6955574154853821,0.5174,0.51764299,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",22,2025-08-13 13:55:14.179785
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_03,9.133193969726562,0.5948464912280702,0.4522575667064913,7.712473392486572,0.50305,0.45821942,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",22,2025-08-13 14:00:48.030601
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_06,0.6393541097640991,0.6277452415812591,0.6536676694127794,0.6120521426200867,0.7106,0.7783624650000001,"quark jet: = 2, L: 1800 fb^-1, w/ photon",66,2025-08-13 14:07:38.701216
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_04,0.6924803853034973,0.5997807017543859,0.517647973914775,0.6935657858848572,0.5247,0.509678295,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",29,2025-08-13 14:07:48.471061
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_04,0.6368135809898376,0.6312225475841874,0.660527694910281,0.6202148199081421,0.70735,0.7757142050000001,"quark jet: = 2, L: 1800 fb^-1, w/ photon",68,2025-08-13 14:08:02.874270
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_05,0.6913743019104004,0.5964912280701754,0.4859431003584229,0.7016608119010925,0.5007,0.437836575,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",22,2025-08-13 14:13:24.471681
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_07,6.184536933898926,0.5942532942898975,0.5283651366683858,7.624618530273437,0.52535,0.528976715,"quark jet: = 2, L: 1800 fb^-1, w/ photon",22,2025-08-13 14:15:30.498509
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_06,0.6761115789413452,0.6074561403508771,0.5111633811230586,0.7142133116722107,0.53805,0.54041391,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",26,2025-08-13 14:20:03.089611
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_05,0.6752262115478516,0.5955344070278185,0.5137433922124807,0.7130414247512817,0.5342,0.546961315,"quark jet: = 2, L: 1800 fb^-1, w/ photon",39,2025-08-13 14:23:00.629442
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_07,9.133193969726562,0.5926535087719298,0.4522613002787733,7.712473392486572,0.5007,0.4561139349999999,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",22,2025-08-13 14:25:37.397772
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_08,0.7170302271842957,0.5984626647144948,0.5287603396035994,0.8100841045379639,0.5663,0.5642670599999999,"quark jet: = 2, L: 1800 fb^-1, w/ photon",41,2025-08-13 14:29:26.642510
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_08,0.6807478666305542,0.5915570175438597,0.4801865541616886,0.7273792624473572,0.5114,0.4923259949999999,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",25,2025-08-13 14:31:55.323839
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_w_a_01,6.185111045837402,0.5968149368478858,0.4806805498266931,7.624618530273437,0.5054,0.4404099649999999,"quark jet: = 2, L: 3000 fb^-1, w/ photon",22,2025-08-13 14:36:45.203828
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_09,0.6767774224281311,0.5932017543859649,0.4960162783751494,0.7051880359649658,0.52485,0.531305235,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",27,2025-08-13 14:38:50.724030
4320,2946,1080,744,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_5_10,0.6749947667121887,0.5926535087719298,0.5504343389088013,0.7068069577217102,0.5316,0.540781685,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +5",50,2025-08-13 14:48:40.011718
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_09,0.6460645198822021,0.6138360175695461,0.6378112023394569,0.6270483136177063,0.69515,0.75944111,"quark jet: = 2, L: 1800 fb^-1, w/ photon",64,2025-08-13 14:51:27.831619
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_01,0.6768197417259216,0.597188995215311,0.5190575105897686,0.7024500370025635,0.5179,0.52264371,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",28,2025-08-13 15:00:10.415158
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_w_a_02,0.6452769637107849,0.6226249313563976,0.6416950558066248,0.636925995349884,0.6991,0.7660453650000001,"quark jet: = 2, L: 3000 fb^-1, w/ photon",49,2025-08-13 15:06:58.754377
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_02,0.6452577114105225,0.6199162679425837,0.6432425427293462,0.667305052280426,0.6162,0.661234985,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",50,2025-08-13 15:16:28.787194
12985,8860,3248,2216,10000,10000,CWoLa,ParT_Light,ParT_L1800_w_a_10,0.6285573244094849,0.6411054172767203,0.6718549932421618,0.6169982552528381,0.7064,0.774459345,"quark jet: = 2, L: 1800 fb^-1, w/ photon",86,2025-08-13 15:20:54.736215
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_03,9.133193016052246,0.5950956937799043,0.4456422731715987,7.712473392486572,0.5011,0.450099465,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",22,2025-08-13 15:25:38.703586
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_04,0.6767127513885498,0.5953947368421053,0.5490574735626055,0.696352481842041,0.54705,0.555064455,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",34,2025-08-13 15:38:08.347457
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_05,6.220084190368652,0.5924043062200957,0.5081741165318878,7.624618530273437,0.55465,0.570145185,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",22,2025-08-13 15:47:14.419454
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_w_a_03,0.6287259459495544,0.6363536518396485,0.6737644770104004,0.6110530495643616,0.71275,0.7831613300000001,"quark jet: = 2, L: 3000 fb^-1, w/ photon",66,2025-08-13 15:48:10.211655
7920,5401,1980,1364,10000,10000,CWoLa,ParT_Light,ParT_L100_wo_a_phi_aug_10_06,0.676141083240509,0.6001794258373205,0.5498530021623863,0.7156233191490173,0.571,0.598613725,"quark jet: = 2, L: 100 fb^-1, w/o photon, phi shifting: +10",26,2025-08-13 15:57:34.720463
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_w_a_06,0.6386229395866394,0.6269082921471719,0.6593918870102222,0.6101347804069519,0.7218,0.79197393,"quark jet: = 2, L: 3000 fb^-1, w/ photon",69,2025-08-13 15:58:41.643922
21644,14768,5412,3693,10000,10000,CWoLa,ParT_Light,ParT_L3000_w_a_04,9.16856861114502,0.5943986820428336,0.4988627332547604,7.712473392486572,0.5154,0.506922425,"quark jet: = 2, L: 3000 fb^-1, w/ photon",22,2025-08-13 16:01:54.405966
